level,leg,footfall_order,s,x,y,z
8,FR,0,0.5,0.649259248,-0.07393898167,0.2877166951
8,FR,0,0.6,0.7404310976,-0.060326778,0.2752857676
8,FR,0,0.7,0.8316029472,-0.04671457433,0.2456427866
8,FR,0,0.8,0.9227747968,-0.03310237067,0.2102624544
8,FR,0,0.9,1.013946646,-0.019490167,0.1806194734
8,FR,0,1,1.105118496,-0.005877963334,0.1681885459
8,FR,1,0,1.105118496,-0.005877963334,0.1681885459
8,FR,1,0.1,1.122306548,-0.009231644522,0.1931885459
8,FR,1,0.2,1.139494601,-0.01258532571,0.2024818014
8,FR,1,0.3,1.156682653,-0.0159390069,0.2313193118
8,FR,1,0.4,1.173870706,-0.01929268808,0.2554804691
8,FR,1,0.5,1.191058758,-0.02264636927,0.2656125673
8,FR,1,0.6,1.20824681,-0.02600005046,0.2572925673
8,FR,1,0.7,1.225434863,-0.02935373165,0.2374525673
8,FR,1,0.8,1.242622915,-0.03270741283,0.2137725673
8,FR,1,0.9,1.259810968,-0.03606109402,0.2106125673
8,FR,1,1,1.27699902,-0.03941477521,0.1856125673
8,FR,2,0,1.27699902,-0.03941477521,0.1856125673
8,FR,2,0.1,1.30080799,-0.03326057458,0.2106125673
8,FR,2,0.2,1.32461696,-0.02710637394,0.2374022129
8,FR,2,0.3,1.34842593,-0.02095217331,0.2730075942
8,FR,2,0.4,1.3722349,-0.01479797267,0.2891918584
8,FR,2,0.5,1.39604387,-0.008643772035,0.2832659325
8,FR,2,0.6,1.41985284,-0.0024895714,0.2684511177
8,FR,2,0.7,1.44366181,0.003664629235,0.2491918584
8,FR,2,0.8,1.46747078,0.00981882987,0.2341918584
8,FR,2,0.9,1.49127975,0.0159730305,0.2341918584
8,FR,2,1,1.51508872,0.02212723114,0.2091918584
8,FR,3,0,1.51508872,0.02212723114,0.2091918584
8,FR,3,0.1,1.536109501,0.01655135275,0.2341918584
8,FR,3,0.2,1.557130282,0.01097547435,0.2442200742
8,FR,3,0.3,1.578151064,0.005399595958,0.2736756194
8,FR,3,0.4,1.599171845,-0.000176282436,0.2983545896
8,FR,3,0.5,1.620192626,-0.00575216083,0.3087038352
8,FR,3,0.6,1.641213407,-0.01132803922,0.3003838352
8,FR,3,0.7,1.662234188,-0.01690391762,0.2805438352
8,FR,3,0.8,1.68325497,-0.02247979601,0.2568638352
8,FR,3,0.9,1.704275751,-0.02805567441,0.2537038352
8,FR,3,1,1.725296532,-0.0336315528,0.2287038352
8,FR,4,0,1.725296532,-0.0336315528,0.2287038352
8,FR,4,0.1,1.743582907,-0.03029289328,0.2537038352
8,FR,4,0.2,1.761869282,-0.02695423375,0.260944186
8,FR,4,0.3,1.780155656,-0.02361557423,0.28805539
8,FR,4,0.4,1.798442031,-0.0202769147,0.3107701826
8,FR,4,0.5,1.816728406,-0.01693825518,0.3202957408
8,FR,4,0.6,1.835014781,-0.01359959566,0.3119757408
8,FR,4,0.7,1.853301156,-0.01026093613,0.2921357408
8,FR,4,0.8,1.87158753,-0.006922276609,0.2684557408
8,FR,4,0.9,1.889873905,-0.003583617085,0.2652957408
8,FR,4,1,1.90816028,-0.000244957561,0.2402957408
8,FR,5,0,1.90816028,-0.000244957561,0.2402957408
8,FR,5,0.1,1.934485671,-0.0002981456535,0.2652957408
8,FR,5,0.2,1.960811062,-0.000351333746,0.2719688562
8,FR,5,0.3,1.987136452,-0.0004045218386,0.2986030669
8,FR,5,0.4,2.013461843,-0.0004577099311,0.3209182164
8,FR,5,0.5,2.039787234,-0.0005108980236,0.3302761823
8,FR,5,0.6,2.066112625,-0.0005640861161,0.3219561823
8,FR,5,0.7,2.092438016,-0.0006172742086,0.3021161823
8,FR,5,0.8,2.118763406,-0.0006704623012,0.2784361823
8,FR,5,0.9,2.145088797,-0.0007236503937,0.2752761823
8,FR,5,1,2.171414188,-0.0007768384862,0.2502761823
8,FR,6,0,2.171414188,-0.0007768384862,0.2502761823
8,FR,6,0.1,2.194016586,-0.002763617171,0.2752761823
8,FR,6,0.2,2.216618984,-0.004750395855,0.2784361823
8,FR,6,0.3,2.239221383,-0.006737174539,0.3021161823
8,FR,6,0.4,2.261823781,-0.008723953224,0.3219561823
8,FR,6,0.5,2.284426179,-0.01071073191,0.3302761823
8,FR,6,0.6,2.307028577,-0.01269751059,0.3214797616
8,FR,6,0.7,2.329630975,-0.01468428928,0.3005036813
8,FR,6,0.8,2.352233374,-0.01667106796,0.2754677146
8,FR,6,0.9,2.374835772,-0.01865784665,0.2706952136
8,FR,6,1,2.39743817,-0.02064462533,0.2456952136
8,FR,7,0,2.39743817,-0.02064462533,0.2456952136
8,FR,7,0.1,2.419094106,-0.01797689976,0.2706952136
8,FR,7,0.2,2.440750042,-0.01530917418,0.2738552136
8,FR,7,0.3,2.462405978,-0.01264144861,0.2975352136
8,FR,7,0.4,2.484061914,-0.009973723032,0.3173752136
8,FR,7,0.5,2.50571785,-0.007305997457,0.3256952136
8,FR,7,0.6,2.527373787,-0.004638271883,0.3172697986
8,FR,7,0.7,2.549029723,-0.001970546308,0.2971784244
8,FR,7,0.8,2.570685659,0.000697179266,0.2731983971
8,FR,7,0.9,2.592341595,0.003364904841,0.2696816079
8,FR,7,1,2.613997531,0.006032630415,0.2446816079
8,FR,8,0,2.613997531,0.006032630415,0.2446816079
8,FR,8,0.1,2.631482742,0.003718992284,0.2696816079
8,FR,8,0.2,2.648967952,0.001405354154,0.2742280168
8,FR,8,0.3,2.666453163,-0.0009082839765,0.2990738607
8,FR,8,0.4,2.683938374,-0.003221922107,0.3198906489
8,FR,8,0.5,2.701423584,-0.005535560238,0.3286202697
8,FR,8,0.6,2.718908795,-0.007849198368,0.3200605477
8,FR,8,0.7,2.736394006,-0.0101628365,0.299648903
8,FR,8,0.8,2.753879217,-0.01247647463,0.2752866174
8,FR,8,0.9,2.771364427,-0.01479011276,0.2714732088
8,FR,8,1,2.788849638,-0.01710375089,0.2463152508
8,FR,9,0,2.788849638,-0.01710375089,0.2463152508
8,FR,9,0.1,2.813937977,-0.01538841664,0.2713152508
8,FR,9,0.2,2.839026317,-0.01367308238,0.2746244071
8,FR,9,0.3,2.864114656,-0.01195774813,0.2984298339
8,FR,9,0.4,2.889202996,-0.01024241387,0.3183749213
8,FR,9,0.5,2.914291335,-0.008527079618,0.3267389902
8,FR,9,0.6,2.939379675,-0.006811745364,0.3184189902
8,FR,9,0.7,2.964468014,-0.005096411109,0.2985789902
8,FR,9,0.8,2.989556354,-0.003381076855,0.2748989902
8,FR,9,0.9,3.014644694,-0.001665742601,0.2717389902
8,FR,9,1,3.039733033,4.95916536e-05,0.2467389902
8,FR,10,0,3.039733033,4.95916536e-05,0.2467389902
8,FR,10,0.1,3.061274264,-0.001866490731,0.2717389902
8,FR,10,0.2,3.082815495,-0.003782573115,0.2750949684
8,FR,10,0.3,3.104356726,-0.005698655499,0.2989397682
8,FR,10,0.4,3.125897957,-0.007614737884,0.3189178438
8,FR,10,0.5,3.147439188,-0.009530820268,0.3272957464
8,FR,10,0.6,3.16898042,-0.01144690265,0.3189757464
8,FR,10,0.7,3.190521651,-0.01336298504,0.2991357464
8,FR,10,0.8,3.212062882,-0.01527906742,0.2754557464
8,FR,10,0.9,3.233604113,-0.01719514981,0.2722957464
8,FR,10,1,3.255145344,-0.01911123219,0.2472957464
8,FR,11,0,3.255145344,-0.01911123219,0.2472957464
8,FR,11,0.1,3.270304881,-0.01756608027,0.2736880673
8,FR,11,0.2,3.285464419,-0.01602092835,0.2775832019
8,FR,11,0.3,3.300623956,-0.01447577643,0.3030521985
8,FR,11,0.4,3.315783493,-0.01293062451,0.3243910876
8,FR,11,0.5,3.330943031,-0.01138547259,0.333339654
8,FR,11,0.6,3.346102568,-0.009840320672,0.324585905
8,FR,11,0.7,3.361262105,-0.008295168752,0.3037115803
8,FR,11,0.8,3.376421642,-0.006750016832,0.2787970638
8,FR,11,0.9,3.39158118,-0.005204864913,0.2741689901
8,FR,11,1,3.406740717,-0.003659712993,0.2491689901
8,FR,12,0,3.406740717,-0.003659712993,0.2491689901
8,FR,12,0.1,3.429258808,-0.002443605693,0.2741689901
8,FR,12,0.2,3.451776899,-0.001227498392,0.2773289901
8,FR,12,0.3,3.474294989,-1.13910918e-05,0.3010089901
8,FR,12,0.4,3.49681308,0.001204716209,0.3208489901
8,FR,12,0.5,3.519331171,0.002420823509,0.3291689901
8,FR,12,0.6,3.541849262,0.003636930809,0.3206046263
8,FR,12,0.7,3.564367353,0.00485303811,0.3001819126
8,FR,12,0.8,3.586885443,0.00606914541,0.2758064155
8,FR,12,0.9,3.609403534,0.007285252711,0.271819338
8,FR,12,1,3.631921625,0.008501360011,0.246819338
8,FR,13,0,3.631921625,0.008501360011,0.246819338
8,FR,13,0.1,3.651601497,0.004479805671,0.271819338
8,FR,13,0.2,3.67128137,0.0004582513308,0.274979338
8,FR,13,0.3,3.690961242,-0.003563303009,0.298659338
8,FR,13,0.4,3.710641114,-0.007584857349,0.318499338
8,FR,13,0.5,3.730320986,-0.01160641169,0.326819338
8,FR,13,0.6,3.750000859,-0.01562796603,0.3174700369
8,FR,13,0.7,3.769680731,-0.01964952037,0.2951755495
8,FR,13,0.8,3.789360603,-0.02367107471,0.2685660001
8,FR,13,0.9,3.809040476,-0.02769262905,0.2619222116
8,FR,13,1,3.828720348,-0.03171418339,0.2369222116
8,FR,14,0,3.828720348,-0.03171418339,0.2369222116
8,FR,14,0.1,3.852471982,-0.02837734351,0.2619222116
8,FR,14,0.2,3.876223616,-0.02504050363,0.2650822116
8,FR,14,0.3,3.899975251,-0.02170366375,0.2887622116
8,FR,14,0.4,3.923726885,-0.01836682388,0.3086022116
8,FR,14,0.5,3.947478519,-0.015029984,0.3169222116
8,FR,14,0.6,3.971230153,-0.01169314412,0.3082691752
8,FR,14,0.7,3.994981787,-0.00835630424,0.2876350115
8,FR,14,0.8,4.018733422,-0.005019464361,0.2630071388
8,FR,14,0.9,4.042485056,-0.001682624483,0.2587199387
8,FR,14,1,4.06623669,0.001654215396,0.2337199387
8,HL,0,0,-0.1934,0.142,0.15
8,HL,0,0.1,-0.0635481504,0.1272122037,0.175
8,HL,0,0.2,0.0663036992,0.1124244073,0.1845623682
8,HL,0,0.3,0.1961555488,0.097636611,0.2136261777
8,HL,0,0.4,0.3260073984,0.08284881467,0.2379769371
8,HL,0,0.5,0.455859248,0.06806101833,0.2481885459
8,HL,0,0.6,0.5857110976,0.053273222,0.2398685459
8,HL,0,0.7,0.7155629472,0.03848542567,0.2200285459
8,HL,0,0.8,0.8454147968,0.02369762933,0.1963485459
8,HL,0,0.9,0.9752666464,0.008909832999,0.1765085459
8,HL,0,1,1.105118496,-0.005877963334,0.1681885459
8,HL,1,0,1.105118496,-0.005877963334,0.1681885459
8,HL,1,0.1,1.122306548,-0.009231644522,0.1931885459
8,HL,1,0.2,1.139494601,-0.01258532571,0.2024818014
8,HL,1,0.3,1.156682653,-0.0159390069,0.2313193118
8,HL,1,0.4,1.173870706,-0.01929268808,0.2554804691
8,HL,1,0.5,1.191058758,-0.02264636927,0.2656125673
8,HL,1,0.6,1.20824681,-0.02600005046,0.2572925673
8,HL,1,0.7,1.225434863,-0.02935373165,0.2374525673
8,HL,1,0.8,1.242622915,-0.03270741283,0.2137725673
8,HL,1,0.9,1.259810968,-0.03606109402,0.2106125673
8,HL,1,1,1.27699902,-0.03941477521,0.1856125673
8,HL,2,0,1.27699902,-0.03941477521,0.1856125673
8,HL,2,0.1,1.30080799,-0.03326057458,0.2106125673
8,HL,2,0.2,1.32461696,-0.02710637394,0.2374022129
8,HL,2,0.3,1.34842593,-0.02095217331,0.2730075942
8,HL,2,0.4,1.3722349,-0.01479797267,0.2891918584
8,HL,2,0.5,1.39604387,-0.008643772035,0.2832659325
8,HL,2,0.6,1.41985284,-0.0024895714,0.2684511177
8,HL,2,0.7,1.44366181,0.003664629235,0.2491918584
8,HL,2,0.8,1.46747078,0.00981882987,0.2341918584
8,HL,2,0.9,1.49127975,0.0159730305,0.2341918584
8,HL,2,1,1.51508872,0.02212723114,0.2091918584
8,HL,3,0,1.51508872,0.02212723114,0.2091918584
8,HL,3,0.1,1.536109501,0.01655135275,0.2341918584
8,HL,3,0.2,1.557130282,0.01097547435,0.2442200742
8,HL,3,0.3,1.578151064,0.005399595958,0.2736756194
8,HL,3,0.4,1.599171845,-0.000176282436,0.2983545896
8,HL,3,0.5,1.620192626,-0.00575216083,0.3087038352
8,HL,3,0.6,1.641213407,-0.01132803922,0.3003838352
8,HL,3,0.7,1.662234188,-0.01690391762,0.2805438352
8,HL,3,0.8,1.68325497,-0.02247979601,0.2568638352
8,HL,3,0.9,1.704275751,-0.02805567441,0.2537038352
8,HL,3,1,1.725296532,-0.0336315528,0.2287038352
8,HL,4,0,1.725296532,-0.0336315528,0.2287038352
8,HL,4,0.1,1.743582907,-0.03029289328,0.2537038352
8,HL,4,0.2,1.761869282,-0.02695423375,0.260944186
8,HL,4,0.3,1.780155656,-0.02361557423,0.28805539
8,HL,4,0.4,1.798442031,-0.0202769147,0.3107701826
8,HL,4,0.5,1.816728406,-0.01693825518,0.3202957408
8,HL,4,0.6,1.835014781,-0.01359959566,0.3119757408
8,HL,4,0.7,1.853301156,-0.01026093613,0.2921357408
8,HL,4,0.8,1.87158753,-0.006922276609,0.2684557408
8,HL,4,0.9,1.889873905,-0.003583617085,0.2652957408
8,HL,4,1,1.90816028,-0.000244957561,0.2402957408
8,HL,5,0,1.90816028,-0.000244957561,0.2402957408
8,HL,5,0.1,1.934485671,-0.0002981456535,0.2652957408
8,HL,5,0.2,1.960811062,-0.000351333746,0.2719688562
8,HL,5,0.3,1.987136452,-0.0004045218386,0.2986030669
8,HL,5,0.4,2.013461843,-0.0004577099311,0.3209182164
8,HL,5,0.5,2.039787234,-0.0005108980236,0.3302761823
8,HL,5,0.6,2.066112625,-0.0005640861161,0.3219561823
8,HL,5,0.7,2.092438016,-0.0006172742086,0.3021161823
8,HL,5,0.8,2.118763406,-0.0006704623012,0.2784361823
8,HL,5,0.9,2.145088797,-0.0007236503937,0.2752761823
8,HL,5,1,2.171414188,-0.0007768384862,0.2502761823
8,HL,6,0,2.171414188,-0.0007768384862,0.2502761823
8,HL,6,0.1,2.194016586,-0.002763617171,0.2752761823
8,HL,6,0.2,2.216618984,-0.004750395855,0.2784361823
8,HL,6,0.3,2.239221383,-0.006737174539,0.3021161823
8,HL,6,0.4,2.261823781,-0.008723953224,0.3219561823
8,HL,6,0.5,2.284426179,-0.01071073191,0.3302761823
8,HL,6,0.6,2.307028577,-0.01269751059,0.3214797616
8,HL,6,0.7,2.329630975,-0.01468428928,0.3005036813
8,HL,6,0.8,2.352233374,-0.01667106796,0.2754677146
8,HL,6,0.9,2.374835772,-0.01865784665,0.2706952136
8,HL,6,1,2.39743817,-0.02064462533,0.2456952136
8,HL,7,0,2.39743817,-0.02064462533,0.2456952136
8,HL,7,0.1,2.419094106,-0.01797689976,0.2706952136
8,HL,7,0.2,2.440750042,-0.01530917418,0.2738552136
8,HL,7,0.3,2.462405978,-0.01264144861,0.2975352136
8,HL,7,0.4,2.484061914,-0.009973723032,0.3173752136
8,HL,7,0.5,2.50571785,-0.007305997457,0.3256952136
8,HL,7,0.6,2.527373787,-0.004638271883,0.3172697986
8,HL,7,0.7,2.549029723,-0.001970546308,0.2971784244
8,HL,7,0.8,2.570685659,0.000697179266,0.2731983971
8,HL,7,0.9,2.592341595,0.003364904841,0.2696816079
8,HL,7,1,2.613997531,0.006032630415,0.2446816079
8,HL,8,0,2.613997531,0.006032630415,0.2446816079
8,HL,8,0.1,2.631482742,0.003718992284,0.2696816079
8,HL,8,0.2,2.648967952,0.001405354154,0.2742280168
8,HL,8,0.3,2.666453163,-0.0009082839765,0.2990738607
8,HL,8,0.4,2.683938374,-0.003221922107,0.3198906489
8,HL,8,0.5,2.701423584,-0.005535560238,0.3286202697
8,HL,8,0.6,2.718908795,-0.007849198368,0.3200605477
8,HL,8,0.7,2.736394006,-0.0101628365,0.299648903
8,HL,8,0.8,2.753879217,-0.01247647463,0.2752866174
8,HL,8,0.9,2.771364427,-0.01479011276,0.2714732088
8,HL,8,1,2.788849638,-0.01710375089,0.2463152508
8,HL,9,0,2.788849638,-0.01710375089,0.2463152508
8,HL,9,0.1,2.813937977,-0.01538841664,0.2713152508
8,HL,9,0.2,2.839026317,-0.01367308238,0.2746244071
8,HL,9,0.3,2.864114656,-0.01195774813,0.2984298339
8,HL,9,0.4,2.889202996,-0.01024241387,0.3183749213
8,HL,9,0.5,2.914291335,-0.008527079618,0.3267389902
8,HL,9,0.6,2.939379675,-0.006811745364,0.3184189902
8,HL,9,0.7,2.964468014,-0.005096411109,0.2985789902
8,HL,9,0.8,2.989556354,-0.003381076855,0.2748989902
8,HL,9,0.9,3.014644694,-0.001665742601,0.2717389902
8,HL,9,1,3.039733033,4.95916536e-05,0.2467389902
8,HL,10,0,3.039733033,4.95916536e-05,0.2467389902
8,HL,10,0.1,3.061274264,-0.001866490731,0.2717389902
8,HL,10,0.2,3.082815495,-0.003782573115,0.2750949684
